table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
RealEstate1_2,column_13,RealEstate1_2+column_13,False,code,65,None
RealEstate1_2,column_18,RealEstate1_2+column_18,False,city,110,None
RealEstate1_2,column_26,RealEstate1_2+column_26,False,year,231,None
RealEstate2_1,column_0,RealEstate2_1+column_0,False,address,88,address
RealEstate2_1,column_1,RealEstate2_1+column_1,False,address,2,address
RealEstate2_1,column_3,RealEstate2_1+column_3,False,county,61,county
RealEstate2_1,column_12,RealEstate2_1+column_12,False,code,118,None
RealEstate2_1,column_13,RealEstate2_1+column_13,False,code,89,None
RealEstate2_1,column_14,RealEstate2_1+column_14,False,region,18,region
RealEstate2_1,column_18,RealEstate2_1+column_18,False,type,225,None
RealEstate2_1,column_20,RealEstate2_1+column_20,False,city,110,None
RealEstate2_2,column_0,RealEstate2_2+column_0,False,address,88,address
RealEstate2_2,column_1,RealEstate2_2+column_1,False,address,2,address
RealEstate2_2,column_12,RealEstate2_2+column_12,False,code,118,None
RealEstate2_2,column_13,RealEstate2_2+column_13,False,code,89,None
RealEstate2_2,column_14,RealEstate2_2+column_14,False,region,18,region
RealEstate2_2,column_15,RealEstate2_2+column_15,False,code,65,None
RealEstate2_2,column_17,RealEstate2_2+column_17,False,type,70,None
RealEstate2_2,column_18,RealEstate2_2+column_18,False,type,225,None
RealEstate2_2,column_20,RealEstate2_2+column_20,False,city,110,None
RealEstate2_2,column_26,RealEstate2_2+column_26,False,city,196,city
RealEstate2_3,column_0,RealEstate2_3+column_0,False,address,88,address
RealEstate2_3,column_1,RealEstate2_3+column_1,False,address,2,address
RealEstate2_3,column_3,RealEstate2_3+column_3,False,county,61,county
RealEstate2_3,column_6,RealEstate2_3+column_6,False,duration,138,duration
RealEstate2_3,column_8,RealEstate2_3+column_8,False,location,62,location
RealEstate2_3,column_12,RealEstate2_3+column_12,False,code,118,None
RealEstate2_3,column_13,RealEstate2_3+column_13,False,code,89,None
RealEstate2_3,column_15,RealEstate2_3+column_15,False,code,65,None
RealEstate2_3,column_17,RealEstate2_3+column_17,False,type,70,None
RealEstate2_3,column_20,RealEstate2_3+column_20,False,city,110,None
RealEstate2_3,column_26,RealEstate2_3+column_26,False,city,196,city
RealEstate2_4,column_2,RealEstate2_4+column_2,False,county,61,county
RealEstate2_4,column_3,RealEstate2_4+column_3,False,county,61,county
RealEstate2_4,column_8,RealEstate2_4+column_8,False,location,62,location
RealEstate2_4,column_13,RealEstate2_4+column_13,False,code,89,None
RealEstate2_4,column_14,RealEstate2_4+column_14,False,region,18,region
RealEstate2_4,column_15,RealEstate2_4+column_15,False,code,65,None
RealEstate2_4,column_17,RealEstate2_4+column_17,False,type,70,None
RealEstate2_4,column_20,RealEstate2_4+column_20,False,city,110,None
RealEstate2_4,column_26,RealEstate2_4+column_26,False,city,196,city
RealEstate2_5,column_3,RealEstate2_5+column_3,False,county,61,county
RealEstate2_5,column_6,RealEstate2_5+column_6,False,duration,138,duration
RealEstate2_5,column_12,RealEstate2_5+column_12,False,code,118,None
RealEstate2_5,column_13,RealEstate2_5+column_13,False,code,89,None
RealEstate2_5,column_14,RealEstate2_5+column_14,False,region,18,region
RealEstate2_5,column_15,RealEstate2_5+column_15,False,code,65,None
RealEstate2_5,column_17,RealEstate2_5+column_17,False,type,70,None
RealEstate2_5,column_20,RealEstate2_5+column_20,False,city,110,None
RealEstate2_6,column_0,RealEstate2_6+column_0,False,address,88,address
RealEstate2_6,column_1,RealEstate2_6+column_1,False,address,2,address
RealEstate2_6,column_3,RealEstate2_6+column_3,False,county,61,county
RealEstate2_6,column_8,RealEstate2_6+column_8,False,location,62,location
RealEstate2_6,column_12,RealEstate2_6+column_12,False,code,118,None
RealEstate2_6,column_13,RealEstate2_6+column_13,False,code,89,None
RealEstate2_6,column_14,RealEstate2_6+column_14,False,region,18,region
RealEstate2_6,column_17,RealEstate2_6+column_17,False,type,70,None
RealEstate2_6,column_20,RealEstate2_6+column_20,False,city,110,None
RealEstate2_6,column_26,RealEstate2_6+column_26,False,city,196,city
RealEstate2_7,column_1,RealEstate2_7+column_1,False,address,2,address
RealEstate2_7,column_3,RealEstate2_7+column_3,False,county,61,county
RealEstate2_7,column_6,RealEstate2_7+column_6,False,duration,138,duration
RealEstate2_7,column_8,RealEstate2_7+column_8,False,location,62,location
RealEstate2_7,column_12,RealEstate2_7+column_12,False,code,118,None
RealEstate2_7,column_13,RealEstate2_7+column_13,False,code,89,None
RealEstate2_7,column_14,RealEstate2_7+column_14,False,region,18,region
RealEstate2_7,column_15,RealEstate2_7+column_15,False,code,65,None
RealEstate2_7,column_17,RealEstate2_7+column_17,False,type,70,None
RealEstate2_7,column_18,RealEstate2_7+column_18,False,type,225,None
RealEstate2_7,column_20,RealEstate2_7+column_20,False,city,110,None
Redfin1_1,column_30,Redfin1_1+column_30,False,duration,86,duration
Redfin1_1,column_35,Redfin1_1+column_35,False,type,230,None
Redfin1_1,column_36,Redfin1_1+column_36,False,region,47,region
Redfin1_1,column_41,Redfin1_1+column_41,False,state,54,None
Redfin1_1,column_42,Redfin1_1+column_42,False,code,21,state
Redfin1_2,column_4,Redfin1_2+column_4,False,city,16,city
Redfin1_2,column_30,Redfin1_2+column_30,False,duration,86,duration
Redfin1_2,column_35,Redfin1_2+column_35,False,type,230,None
Redfin1_2,column_36,Redfin1_2+column_36,False,region,47,region
Redfin1_2,column_37,Redfin1_2+column_37,False,type,77,None
Redfin1_2,column_41,Redfin1_2+column_41,False,state,54,None
Redfin1_2,column_42,Redfin1_2+column_42,False,code,21,state
Redfin1_3,column_4,Redfin1_3+column_4,False,city,16,city
Redfin1_3,column_30,Redfin1_3+column_30,False,duration,86,duration
Redfin1_3,column_35,Redfin1_3+column_35,False,type,230,None
Redfin1_3,column_42,Redfin1_3+column_42,False,code,21,state
Redfin1_4,column_4,Redfin1_4+column_4,False,city,16,city
Redfin1_4,column_30,Redfin1_4+column_30,False,duration,86,duration
Redfin1_4,column_35,Redfin1_4+column_35,False,type,230,None
Redfin1_4,column_36,Redfin1_4+column_36,False,region,47,region
Redfin1_4,column_37,Redfin1_4+column_37,False,type,77,None
Redfin1_4,column_41,Redfin1_4+column_41,False,state,54,None
Redfin2_1,column_4,Redfin2_1+column_4,False,city,16,city
Redfin2_1,column_35,Redfin2_1+column_35,False,type,230,None
Redfin2_1,column_36,Redfin2_1+column_36,False,region,47,region
Redfin2_1,column_37,Redfin2_1+column_37,False,type,77,None
Redfin2_1,column_41,Redfin2_1+column_41,False,state,54,None
Redfin2_1,column_42,Redfin2_1+column_42,False,code,21,state
Redfin2_2,column_4,Redfin2_2+column_4,False,city,16,city
Redfin2_2,column_35,Redfin2_2+column_35,False,type,230,None
Redfin2_2,column_36,Redfin2_2+column_36,False,region,47,region
Redfin2_2,column_37,Redfin2_2+column_37,False,type,77,None
Redfin2_2,column_41,Redfin2_2+column_41,False,state,54,None
Redfin2_2,column_42,Redfin2_2+column_42,False,code,21,state
Redfin2_3,column_30,Redfin2_3+column_30,False,duration,86,duration
Redfin2_3,column_35,Redfin2_3+column_35,False,type,230,None
Redfin2_3,column_37,Redfin2_3+column_37,False,type,77,None
Redfin2_3,column_41,Redfin2_3+column_41,False,state,54,None
Redfin3_1,column_33,Redfin3_1+column_33,False,duration,86,duration
Redfin3_1,column_40,Redfin3_1+column_40,False,type,77,None
Redfin3_1,column_44,Redfin3_1+column_44,False,state,54,None
Redfin3_1,column_45,Redfin3_1+column_45,False,code,21,state
Redfin3_2,column_4,Redfin3_2+column_4,False,city,16,city
Redfin3_2,column_38,Redfin3_2+column_38,False,type,230,None
Redfin3_2,column_40,Redfin3_2+column_40,False,type,77,None
Redfin3_2,column_44,Redfin3_2+column_44,False,state,54,None
Redfin3_2,column_45,Redfin3_2+column_45,False,code,21,state
Redfin4_1,column_39,Redfin4_1+column_39,False,type,230,None
Redfin4_1,column_41,Redfin4_1+column_41,False,type,77,None
Redfin4_1,column_46,Redfin4_1+column_46,False,code,21,state
Romance_1,column_8,Romance_1+column_8,False,location,2,address
Taxpayer_1,column_6,Taxpayer_1+column_6,False,code,113,code
Taxpayer_1,column_12,Taxpayer_1+column_12,False,code,100,None
Taxpayer_1,column_14,Taxpayer_1+column_14,False,country,95,country
Taxpayer_1,column_15,Taxpayer_1+column_15,False,name,36,None
Taxpayer_1,column_16,Taxpayer_1+column_16,False,gender,162,gender
Taxpayer_1,column_17,Taxpayer_1+column_17,False,name,92,organisation
Taxpayer_1,column_19,Taxpayer_1+column_19,False,state,21,state
Taxpayer_1,column_24,Taxpayer_1+column_24,False,type,109,type
Taxpayer_10,column_6,Taxpayer_10+column_6,False,code,113,code
Taxpayer_10,column_7,Taxpayer_10+column_7,False,description,117,description
Taxpayer_10,column_13,Taxpayer_10+column_13,False,city,220,city
Taxpayer_10,column_16,Taxpayer_10+column_16,False,gender,162,gender
Taxpayer_10,column_17,Taxpayer_10+column_17,False,name,92,organisation
Taxpayer_2,column_6,Taxpayer_2+column_6,False,code,113,code
Taxpayer_2,column_7,Taxpayer_2+column_7,False,description,117,description
Taxpayer_2,column_12,Taxpayer_2+column_12,False,code,100,None
Taxpayer_2,column_14,Taxpayer_2+column_14,False,country,95,country
Taxpayer_2,column_15,Taxpayer_2+column_15,False,name,36,None
Taxpayer_2,column_16,Taxpayer_2+column_16,False,gender,162,gender
Taxpayer_2,column_17,Taxpayer_2+column_17,False,name,92,organisation
Taxpayer_2,column_19,Taxpayer_2+column_19,False,state,21,state
Taxpayer_2,column_24,Taxpayer_2+column_24,False,type,109,type
Taxpayer_3,column_6,Taxpayer_3+column_6,False,code,113,code
Taxpayer_3,column_12,Taxpayer_3+column_12,False,code,100,None
Taxpayer_3,column_13,Taxpayer_3+column_13,False,city,220,city
Taxpayer_3,column_15,Taxpayer_3+column_15,False,name,36,None
Taxpayer_3,column_16,Taxpayer_3+column_16,False,gender,162,gender
Taxpayer_3,column_17,Taxpayer_3+column_17,False,name,92,organisation
Taxpayer_3,column_19,Taxpayer_3+column_19,False,state,21,state
Taxpayer_3,column_24,Taxpayer_3+column_24,False,type,109,type
Taxpayer_4,column_7,Taxpayer_4+column_7,False,description,117,description
Taxpayer_4,column_12,Taxpayer_4+column_12,False,code,100,None
Taxpayer_4,column_13,Taxpayer_4+column_13,False,city,220,city
Taxpayer_4,column_14,Taxpayer_4+column_14,False,country,95,country
Taxpayer_4,column_17,Taxpayer_4+column_17,False,name,92,organisation
Taxpayer_4,column_19,Taxpayer_4+column_19,False,state,21,state
Taxpayer_4,column_24,Taxpayer_4+column_24,False,type,109,type
Taxpayer_5,column_6,Taxpayer_5+column_6,False,code,113,code
Taxpayer_5,column_13,Taxpayer_5+column_13,False,city,220,city
Taxpayer_5,column_15,Taxpayer_5+column_15,False,name,36,None
Taxpayer_5,column_16,Taxpayer_5+column_16,False,gender,162,gender
Taxpayer_5,column_17,Taxpayer_5+column_17,False,name,92,organisation
Taxpayer_5,column_24,Taxpayer_5+column_24,False,type,109,type
Taxpayer_6,column_6,Taxpayer_6+column_6,False,code,113,code
Taxpayer_6,column_13,Taxpayer_6+column_13,False,city,220,city
Taxpayer_6,column_15,Taxpayer_6+column_15,False,name,36,None
Taxpayer_6,column_16,Taxpayer_6+column_16,False,gender,162,gender
Taxpayer_6,column_24,Taxpayer_6+column_24,False,type,109,type
Taxpayer_7,column_6,Taxpayer_7+column_6,False,code,113,code
Taxpayer_7,column_7,Taxpayer_7+column_7,False,description,117,description
Taxpayer_7,column_12,Taxpayer_7+column_12,False,code,100,None
Taxpayer_7,column_14,Taxpayer_7+column_14,False,country,95,country
Taxpayer_7,column_15,Taxpayer_7+column_15,False,name,36,None
Taxpayer_7,column_17,Taxpayer_7+column_17,False,name,92,organisation
Taxpayer_7,column_24,Taxpayer_7+column_24,False,type,109,type
Taxpayer_8,column_6,Taxpayer_8+column_6,False,code,113,code
Taxpayer_8,column_12,Taxpayer_8+column_12,False,code,100,None
Taxpayer_8,column_17,Taxpayer_8+column_17,False,name,92,organisation
Taxpayer_8,column_19,Taxpayer_8+column_19,False,state,21,state
Taxpayer_8,column_24,Taxpayer_8+column_24,False,type,109,type
Taxpayer_9,column_6,Taxpayer_9+column_6,False,code,113,code
Taxpayer_9,column_7,Taxpayer_9+column_7,False,description,117,description
Taxpayer_9,column_12,Taxpayer_9+column_12,False,code,100,None
Taxpayer_9,column_15,Taxpayer_9+column_15,False,name,36,None
Taxpayer_9,column_16,Taxpayer_9+column_16,False,gender,162,gender
Taxpayer_9,column_17,Taxpayer_9+column_17,False,name,92,organisation
Taxpayer_9,column_19,Taxpayer_9+column_19,False,state,21,state
Taxpayer_9,column_24,Taxpayer_9+column_24,False,type,109,type
TrainsUK1_2,column_5,TrainsUK1_2+column_5,False,code,144,None
TrainsUK1_2,column_16,TrainsUK1_2+column_16,False,location,31,None
TrainsUK1_2,column_17,TrainsUK1_2+column_17,False,location,94,None
TrainsUK1_2,column_23,TrainsUK1_2+column_23,False,description,72,None
TrainsUK1_3,column_5,TrainsUK1_3+column_5,False,code,144,None
TrainsUK1_3,column_11,TrainsUK1_3+column_11,False,location,39,city
TrainsUK1_3,column_12,TrainsUK1_3+column_12,False,location,39,city
TrainsUK1_3,column_16,TrainsUK1_3+column_16,False,location,31,None
TrainsUK1_3,column_17,TrainsUK1_3+column_17,False,location,94,None
TrainsUK1_3,column_23,TrainsUK1_3+column_23,False,description,72,None
TrainsUK1_4,column_17,TrainsUK1_4+column_17,False,location,94,None
TrainsUK1_4,column_23,TrainsUK1_4+column_23,False,description,72,None
TrainsUK2_1,column_2,TrainsUK2_1+column_2,False,year,147,None
TrainsUK2_1,column_4,TrainsUK2_1+column_4,False,operator,48,operator
TrainsUK2_1,column_7,TrainsUK2_1+column_7,False,city,39,city
TrainsUK2_1,column_10,TrainsUK2_1+column_10,False,city,39,city
TrainsUK2_1,column_17,TrainsUK2_1+column_17,False,description,90,None
TrainsUK2_2,column_7,TrainsUK2_2+column_7,False,city,39,city
TrainsUK2_2,column_16,TrainsUK2_2+column_16,False,code,169,code
TrainsUK2_2,column_17,TrainsUK2_2+column_17,False,description,90,None
Wins_1,column_230,Wins_1+column_230,False,class,164,None
Wins_1,column_233,Wins_1+column_233,False,name,23,None
Wins_1,column_234,Wins_1+column_234,False,name,7,None
Wins_2,column_584,Wins_2+column_584,False,class,15,class
Wins_2,column_594,Wins_2+column_594,False,name,26,None
Wins_2,column_595,Wins_2+column_595,False,name,23,None
Wins_2,column_596,Wins_2+column_596,False,name,7,None
Wins_3,column_593,Wins_3+column_593,False,name,40,None
Wins_3,column_594,Wins_3+column_594,False,name,26,None
Wins_3,column_595,Wins_3+column_595,False,name,23,None
Wins_3,column_597,Wins_3+column_597,False,class,53,class
Wins_4,column_584,Wins_4+column_584,False,class,15,class
Wins_4,column_593,Wins_4+column_593,False,name,40,None
Wins_4,column_595,Wins_4+column_595,False,name,23,None
Wins_4,column_596,Wins_4+column_596,False,name,7,None
YaleLanguages_1,column_0,YaleLanguages_1+column_0,False,year,114,None
YaleLanguages_1,column_3,YaleLanguages_1+column_3,False,type,35,None
YaleLanguages_1,column_5,YaleLanguages_1+column_5,False,class,11,class
YaleLanguages_1,column_7,YaleLanguages_1+column_7,False,class,14,None
YaleLanguages_1,column_9,YaleLanguages_1+column_9,False,year,114,None
YaleLanguages_1,column_20,YaleLanguages_1+column_20,False,code,80,None
YaleLanguages_1,column_21,YaleLanguages_1+column_21,False,description,28,None
YaleLanguages_1,column_24,YaleLanguages_1+column_24,False,name,28,None
YaleLanguages_1,column_25,YaleLanguages_1+column_25,False,type,43,None
YaleLanguages_1,column_26,YaleLanguages_1+column_26,False,code,66,None
YaleLanguages_2,column_3,YaleLanguages_2+column_3,False,type,35,None
YaleLanguages_2,column_5,YaleLanguages_2+column_5,False,class,11,class
YaleLanguages_2,column_6,YaleLanguages_2+column_6,False,class,24,class
YaleLanguages_2,column_8,YaleLanguages_2+column_8,False,class,136,None
YaleLanguages_2,column_9,YaleLanguages_2+column_9,False,year,114,None
YaleLanguages_2,column_11,YaleLanguages_2+column_11,False,range,57,range
YaleLanguages_2,column_15,YaleLanguages_2+column_15,False,language,63,language
YaleLanguages_2,column_20,YaleLanguages_2+column_20,False,code,80,None
YaleLanguages_2,column_21,YaleLanguages_2+column_21,False,description,28,None
YaleLanguages_2,column_24,YaleLanguages_2+column_24,False,name,28,None
YaleLanguages_2,column_25,YaleLanguages_2+column_25,False,type,43,None
YaleLanguages_2,column_26,YaleLanguages_2+column_26,False,code,66,None
YaleLanguages_3,column_0,YaleLanguages_3+column_0,False,year,114,None
YaleLanguages_3,column_3,YaleLanguages_3+column_3,False,type,35,None
YaleLanguages_3,column_5,YaleLanguages_3+column_5,False,class,11,class
YaleLanguages_3,column_6,YaleLanguages_3+column_6,False,class,24,class
YaleLanguages_3,column_7,YaleLanguages_3+column_7,False,class,14,None
YaleLanguages_3,column_9,YaleLanguages_3+column_9,False,year,114,None
YaleLanguages_3,column_11,YaleLanguages_3+column_11,False,range,57,range
YaleLanguages_3,column_15,YaleLanguages_3+column_15,False,language,59,None
YaleLanguages_3,column_21,YaleLanguages_3+column_21,False,description,28,None
YaleLanguages_3,column_24,YaleLanguages_3+column_24,False,name,28,None
YaleLanguages_3,column_25,YaleLanguages_3+column_25,False,type,43,None
YaleLanguages_3,column_26,YaleLanguages_3+column_26,False,code,151,None
YaleLanguages_4,column_0,YaleLanguages_4+column_0,False,year,114,None
YaleLanguages_4,column_3,YaleLanguages_4+column_3,False,type,35,None
YaleLanguages_4,column_7,YaleLanguages_4+column_7,False,class,20,None
YaleLanguages_4,column_20,YaleLanguages_4+column_20,False,code,80,None
YaleLanguages_4,column_21,YaleLanguages_4+column_21,False,description,28,None
YaleLanguages_4,column_24,YaleLanguages_4+column_24,False,name,28,None
YaleLanguages_4,column_26,YaleLanguages_4+column_26,False,code,46,None
YaleLanguages_5,column_0,YaleLanguages_5+column_0,False,year,114,None
YaleLanguages_5,column_7,YaleLanguages_5+column_7,False,class,20,None
YaleLanguages_5,column_8,YaleLanguages_5+column_8,False,class,17,class
YaleLanguages_5,column_9,YaleLanguages_5+column_9,False,year,114,None
YaleLanguages_5,column_15,YaleLanguages_5+column_15,False,language,91,language
YaleLanguages_5,column_20,YaleLanguages_5+column_20,False,code,80,None
YaleLanguages_5,column_21,YaleLanguages_5+column_21,False,description,28,None
YaleLanguages_5,column_24,YaleLanguages_5+column_24,False,name,28,None
YaleLanguages_5,column_25,YaleLanguages_5+column_25,False,type,43,None
YaleLanguages_5,column_26,YaleLanguages_5+column_26,False,code,46,None
