table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
RealEstate2_2,column_0,RealEstate2_2+column_0,False,address,53,address
RealEstate2_2,column_1,RealEstate2_2+column_1,False,address,0,address
RealEstate2_2,column_3,RealEstate2_2+column_3,False,county,61,county
RealEstate2_2,column_8,RealEstate2_2+column_8,False,location,44,location
RealEstate2_2,column_12,RealEstate2_2+column_12,False,code,118,None
RealEstate2_2,column_14,RealEstate2_2+column_14,False,region,36,region
RealEstate2_2,column_17,RealEstate2_2+column_17,False,type,139,None
RealEstate2_2,column_20,RealEstate2_2+column_20,False,city,54,None
RealEstate2_2,column_26,RealEstate2_2+column_26,False,city,89,city
RealEstate2_3,column_0,RealEstate2_3+column_0,False,address,53,address
RealEstate2_3,column_2,RealEstate2_3+column_2,False,county,61,county
RealEstate2_3,column_3,RealEstate2_3+column_3,False,county,61,county
RealEstate2_3,column_6,RealEstate2_3+column_6,False,duration,138,duration
RealEstate2_3,column_8,RealEstate2_3+column_8,False,location,44,location
RealEstate2_3,column_13,RealEstate2_3+column_13,False,code,217,None
RealEstate2_3,column_15,RealEstate2_3+column_15,False,code,133,None
RealEstate2_3,column_17,RealEstate2_3+column_17,False,type,139,None
RealEstate2_3,column_18,RealEstate2_3+column_18,False,type,117,None
RealEstate2_3,column_20,RealEstate2_3+column_20,False,city,54,None
RealEstate2_3,column_26,RealEstate2_3+column_26,False,city,89,city
RealEstate2_4,column_0,RealEstate2_4+column_0,False,address,53,address
RealEstate2_4,column_2,RealEstate2_4+column_2,False,county,61,county
RealEstate2_4,column_6,RealEstate2_4+column_6,False,duration,138,duration
RealEstate2_4,column_8,RealEstate2_4+column_8,False,location,44,location
RealEstate2_4,column_12,RealEstate2_4+column_12,False,code,118,None
RealEstate2_4,column_13,RealEstate2_4+column_13,False,code,217,None
RealEstate2_4,column_17,RealEstate2_4+column_17,False,type,139,None
RealEstate2_4,column_18,RealEstate2_4+column_18,False,type,117,None
RealEstate2_4,column_26,RealEstate2_4+column_26,False,city,89,city
RealEstate2_5,column_1,RealEstate2_5+column_1,False,address,0,address
RealEstate2_5,column_2,RealEstate2_5+column_2,False,county,61,county
RealEstate2_5,column_3,RealEstate2_5+column_3,False,county,61,county
RealEstate2_5,column_14,RealEstate2_5+column_14,False,region,36,region
RealEstate2_5,column_15,RealEstate2_5+column_15,False,code,133,None
RealEstate2_5,column_18,RealEstate2_5+column_18,False,type,117,None
RealEstate2_5,column_20,RealEstate2_5+column_20,False,city,54,None
RealEstate2_5,column_26,RealEstate2_5+column_26,False,city,89,city
RealEstate2_6,column_0,RealEstate2_6+column_0,False,address,53,address
RealEstate2_6,column_1,RealEstate2_6+column_1,False,address,0,address
RealEstate2_6,column_12,RealEstate2_6+column_12,False,code,118,None
RealEstate2_6,column_13,RealEstate2_6+column_13,False,code,217,None
RealEstate2_6,column_14,RealEstate2_6+column_14,False,region,36,region
RealEstate2_6,column_15,RealEstate2_6+column_15,False,code,133,None
RealEstate2_6,column_17,RealEstate2_6+column_17,False,type,139,None
RealEstate2_6,column_18,RealEstate2_6+column_18,False,type,117,None
RealEstate2_6,column_20,RealEstate2_6+column_20,False,city,54,None
RealEstate2_6,column_26,RealEstate2_6+column_26,False,city,89,city
RealEstate2_7,column_0,RealEstate2_7+column_0,False,address,53,address
RealEstate2_7,column_2,RealEstate2_7+column_2,False,county,61,county
RealEstate2_7,column_3,RealEstate2_7+column_3,False,county,61,county
RealEstate2_7,column_6,RealEstate2_7+column_6,False,duration,138,duration
RealEstate2_7,column_8,RealEstate2_7+column_8,False,location,44,location
RealEstate2_7,column_12,RealEstate2_7+column_12,False,code,118,None
RealEstate2_7,column_13,RealEstate2_7+column_13,False,code,217,None
RealEstate2_7,column_14,RealEstate2_7+column_14,False,region,36,region
RealEstate2_7,column_18,RealEstate2_7+column_18,False,type,117,None
Redfin1_1,column_4,Redfin1_1+column_4,False,city,70,None
Redfin1_1,column_30,Redfin1_1+column_30,False,duration,86,duration
Redfin1_1,column_35,Redfin1_1+column_35,False,type,55,None
Redfin1_1,column_36,Redfin1_1+column_36,False,region,14,region
Redfin1_1,column_37,Redfin1_1+column_37,False,type,19,None
Redfin1_1,column_41,Redfin1_1+column_41,False,state,111,state
Redfin1_1,column_42,Redfin1_1+column_42,False,code,26,state
Redfin1_2,column_4,Redfin1_2+column_4,False,city,70,None
Redfin1_2,column_30,Redfin1_2+column_30,False,duration,86,duration
Redfin1_2,column_35,Redfin1_2+column_35,False,type,55,None
Redfin1_2,column_36,Redfin1_2+column_36,False,region,14,region
Redfin1_2,column_37,Redfin1_2+column_37,False,type,19,None
Redfin1_2,column_41,Redfin1_2+column_41,False,state,111,state
Redfin1_2,column_42,Redfin1_2+column_42,False,code,26,state
Redfin1_3,column_30,Redfin1_3+column_30,False,duration,86,duration
Redfin1_3,column_35,Redfin1_3+column_35,False,type,55,None
Redfin1_3,column_36,Redfin1_3+column_36,False,region,14,region
Redfin1_3,column_37,Redfin1_3+column_37,False,type,19,None
Redfin1_4,column_35,Redfin1_4+column_35,False,type,55,None
Redfin1_4,column_36,Redfin1_4+column_36,False,region,14,region
Redfin1_4,column_37,Redfin1_4+column_37,False,type,19,None
Redfin1_4,column_42,Redfin1_4+column_42,False,code,26,state
Redfin2_1,column_4,Redfin2_1+column_4,False,city,70,None
Redfin2_1,column_35,Redfin2_1+column_35,False,type,55,None
Redfin2_1,column_36,Redfin2_1+column_36,False,region,14,region
Redfin2_1,column_41,Redfin2_1+column_41,False,state,111,state
Redfin2_2,column_35,Redfin2_2+column_35,False,type,55,None
Redfin2_2,column_36,Redfin2_2+column_36,False,region,14,region
Redfin2_2,column_37,Redfin2_2+column_37,False,type,19,None
Redfin2_3,column_4,Redfin2_3+column_4,False,city,70,None
Redfin2_3,column_37,Redfin2_3+column_37,False,type,19,None
Redfin2_3,column_42,Redfin2_3+column_42,False,code,26,state
Redfin3_1,column_4,Redfin3_1+column_4,False,city,70,None
Redfin3_1,column_39,Redfin3_1+column_39,False,region,14,region
Redfin3_1,column_40,Redfin3_1+column_40,False,type,19,None
Redfin3_1,column_44,Redfin3_1+column_44,False,state,111,state
Redfin3_2,column_38,Redfin3_2+column_38,False,type,55,None
Redfin3_2,column_39,Redfin3_2+column_39,False,region,14,region
Redfin3_2,column_40,Redfin3_2+column_40,False,type,19,None
Redfin3_2,column_44,Redfin3_2+column_44,False,state,111,state
Redfin3_2,column_45,Redfin3_2+column_45,False,code,26,state
Redfin4_1,column_4,Redfin4_1+column_4,False,city,70,None
Redfin4_1,column_34,Redfin4_1+column_34,False,duration,86,duration
Redfin4_1,column_39,Redfin4_1+column_39,False,type,55,None
Redfin4_1,column_40,Redfin4_1+column_40,False,region,14,region
Redfin4_1,column_41,Redfin4_1+column_41,False,type,19,None
Redfin4_1,column_45,Redfin4_1+column_45,False,state,111,state
Redfin4_1,column_46,Redfin4_1+column_46,False,code,26,state
Romance_1,column_8,Romance_1+column_8,False,location,0,address
Romance_2,column_8,Romance_2+column_8,False,location,0,address
Taxpayer_1,column_6,Taxpayer_1+column_6,False,code,114,code
Taxpayer_1,column_7,Taxpayer_1+column_7,False,description,115,None
Taxpayer_1,column_12,Taxpayer_1+column_12,False,code,99,code
Taxpayer_1,column_13,Taxpayer_1+column_13,False,city,46,city
Taxpayer_1,column_15,Taxpayer_1+column_15,False,name,35,None
Taxpayer_1,column_16,Taxpayer_1+column_16,False,gender,39,gender
Taxpayer_1,column_19,Taxpayer_1+column_19,False,state,26,state
Taxpayer_1,column_24,Taxpayer_1+column_24,False,type,108,type
Taxpayer_10,column_6,Taxpayer_10+column_6,False,code,114,code
Taxpayer_10,column_7,Taxpayer_10+column_7,False,description,115,None
Taxpayer_10,column_12,Taxpayer_10+column_12,False,code,99,code
Taxpayer_10,column_13,Taxpayer_10+column_13,False,city,46,city
Taxpayer_10,column_14,Taxpayer_10+column_14,False,country,187,country
Taxpayer_10,column_15,Taxpayer_10+column_15,False,name,35,None
Taxpayer_10,column_17,Taxpayer_10+column_17,False,name,45,organisation
Taxpayer_10,column_24,Taxpayer_10+column_24,False,type,108,type
Taxpayer_2,column_6,Taxpayer_2+column_6,False,code,114,code
Taxpayer_2,column_7,Taxpayer_2+column_7,False,description,115,None
Taxpayer_2,column_13,Taxpayer_2+column_13,False,city,46,city
Taxpayer_2,column_14,Taxpayer_2+column_14,False,country,187,country
Taxpayer_2,column_15,Taxpayer_2+column_15,False,name,35,None
Taxpayer_2,column_16,Taxpayer_2+column_16,False,gender,39,gender
Taxpayer_2,column_17,Taxpayer_2+column_17,False,name,45,organisation
Taxpayer_2,column_24,Taxpayer_2+column_24,False,type,108,type
Taxpayer_3,column_7,Taxpayer_3+column_7,False,description,115,None
Taxpayer_3,column_12,Taxpayer_3+column_12,False,code,99,code
Taxpayer_3,column_15,Taxpayer_3+column_15,False,name,35,None
Taxpayer_3,column_16,Taxpayer_3+column_16,False,gender,39,gender
Taxpayer_3,column_17,Taxpayer_3+column_17,False,name,45,organisation
Taxpayer_3,column_19,Taxpayer_3+column_19,False,state,26,state
Taxpayer_3,column_24,Taxpayer_3+column_24,False,type,108,type
Taxpayer_4,column_6,Taxpayer_4+column_6,False,code,114,code
Taxpayer_4,column_7,Taxpayer_4+column_7,False,description,115,None
Taxpayer_4,column_12,Taxpayer_4+column_12,False,code,99,code
Taxpayer_4,column_15,Taxpayer_4+column_15,False,name,35,None
Taxpayer_4,column_16,Taxpayer_4+column_16,False,gender,39,gender
Taxpayer_4,column_17,Taxpayer_4+column_17,False,name,45,organisation
Taxpayer_4,column_19,Taxpayer_4+column_19,False,state,26,state
Taxpayer_5,column_6,Taxpayer_5+column_6,False,code,114,code
Taxpayer_5,column_7,Taxpayer_5+column_7,False,description,115,None
Taxpayer_5,column_13,Taxpayer_5+column_13,False,city,46,city
Taxpayer_5,column_14,Taxpayer_5+column_14,False,country,187,country
Taxpayer_5,column_15,Taxpayer_5+column_15,False,name,35,None
Taxpayer_5,column_16,Taxpayer_5+column_16,False,gender,39,gender
Taxpayer_5,column_24,Taxpayer_5+column_24,False,type,108,type
Taxpayer_6,column_6,Taxpayer_6+column_6,False,code,114,code
Taxpayer_6,column_7,Taxpayer_6+column_7,False,description,115,None
Taxpayer_6,column_12,Taxpayer_6+column_12,False,code,99,code
Taxpayer_6,column_13,Taxpayer_6+column_13,False,city,46,city
Taxpayer_6,column_14,Taxpayer_6+column_14,False,country,187,country
Taxpayer_6,column_15,Taxpayer_6+column_15,False,name,35,None
Taxpayer_6,column_17,Taxpayer_6+column_17,False,name,45,organisation
Taxpayer_6,column_19,Taxpayer_6+column_19,False,state,26,state
Taxpayer_7,column_6,Taxpayer_7+column_6,False,code,114,code
Taxpayer_7,column_7,Taxpayer_7+column_7,False,description,115,None
Taxpayer_7,column_12,Taxpayer_7+column_12,False,code,99,code
Taxpayer_7,column_13,Taxpayer_7+column_13,False,city,46,city
Taxpayer_7,column_15,Taxpayer_7+column_15,False,name,35,None
Taxpayer_7,column_16,Taxpayer_7+column_16,False,gender,39,gender
Taxpayer_7,column_17,Taxpayer_7+column_17,False,name,45,organisation
Taxpayer_7,column_24,Taxpayer_7+column_24,False,type,108,type
Taxpayer_8,column_6,Taxpayer_8+column_6,False,code,114,code
Taxpayer_8,column_7,Taxpayer_8+column_7,False,description,115,None
Taxpayer_8,column_12,Taxpayer_8+column_12,False,code,99,code
Taxpayer_8,column_14,Taxpayer_8+column_14,False,country,187,country
Taxpayer_8,column_15,Taxpayer_8+column_15,False,name,35,None
Taxpayer_8,column_17,Taxpayer_8+column_17,False,name,45,organisation
Taxpayer_8,column_19,Taxpayer_8+column_19,False,state,26,state
Taxpayer_9,column_6,Taxpayer_9+column_6,False,code,114,code
Taxpayer_9,column_7,Taxpayer_9+column_7,False,description,115,None
Taxpayer_9,column_12,Taxpayer_9+column_12,False,code,99,code
Taxpayer_9,column_14,Taxpayer_9+column_14,False,country,187,country
Taxpayer_9,column_15,Taxpayer_9+column_15,False,name,35,None
Taxpayer_9,column_16,Taxpayer_9+column_16,False,gender,39,gender
Taxpayer_9,column_17,Taxpayer_9+column_17,False,name,45,organisation
Taxpayer_9,column_19,Taxpayer_9+column_19,False,state,26,state
Taxpayer_9,column_24,Taxpayer_9+column_24,False,type,108,type
TrainsUK1_2,column_5,TrainsUK1_2+column_5,False,code,142,None
TrainsUK1_2,column_11,TrainsUK1_2+column_11,False,location,34,None
TrainsUK1_2,column_12,TrainsUK1_2+column_12,False,location,34,None
TrainsUK1_2,column_23,TrainsUK1_2+column_23,False,description,72,description
TrainsUK1_3,column_5,TrainsUK1_3+column_5,False,code,142,None
TrainsUK1_3,column_7,TrainsUK1_3+column_7,False,operator,64,operator
TrainsUK1_3,column_11,TrainsUK1_3+column_11,False,location,34,None
TrainsUK1_3,column_12,TrainsUK1_3+column_12,False,location,34,None
TrainsUK1_3,column_16,TrainsUK1_3+column_16,False,location,31,location
TrainsUK1_3,column_17,TrainsUK1_3+column_17,False,location,93,None
TrainsUK1_4,column_5,TrainsUK1_4+column_5,False,code,142,None
TrainsUK1_4,column_11,TrainsUK1_4+column_11,False,location,34,None
TrainsUK1_4,column_17,TrainsUK1_4+column_17,False,location,93,None
TrainsUK2_1,column_2,TrainsUK2_1+column_2,False,year,145,None
TrainsUK2_1,column_10,TrainsUK2_1+column_10,False,city,34,None
TrainsUK2_1,column_17,TrainsUK2_1+column_17,False,description,43,None
TrainsUK2_2,column_2,TrainsUK2_2+column_2,False,year,145,None
TrainsUK2_2,column_16,TrainsUK2_2+column_16,False,code,160,None
TrainsUK2_2,column_17,TrainsUK2_2+column_17,False,description,43,None
Wins_1,column_230,Wins_1+column_230,False,class,80,None
Wins_1,column_233,Wins_1+column_233,False,name,5,None
Wins_1,column_234,Wins_1+column_234,False,name,50,None
Wins_1,column_235,Wins_1+column_235,False,class,56,None
Wins_1,column_237,Wins_1+column_237,False,name,137,None
Wins_2,column_593,Wins_2+column_593,False,name,9,None
Wins_2,column_594,Wins_2+column_594,False,name,12,None
Wins_2,column_595,Wins_2+column_595,False,name,5,None
Wins_2,column_596,Wins_2+column_596,False,name,50,None
Wins_2,column_597,Wins_2+column_597,False,class,56,None
Wins_3,column_584,Wins_3+column_584,False,class,15,class
Wins_3,column_593,Wins_3+column_593,False,name,9,None
Wins_3,column_594,Wins_3+column_594,False,name,12,None
Wins_3,column_595,Wins_3+column_595,False,name,5,None
Wins_3,column_596,Wins_3+column_596,False,name,50,None
Wins_3,column_597,Wins_3+column_597,False,class,56,None
Wins_4,column_593,Wins_4+column_593,False,name,9,None
Wins_4,column_594,Wins_4+column_594,False,name,12,None
Wins_4,column_595,Wins_4+column_595,False,name,5,None
Wins_4,column_596,Wins_4+column_596,False,name,50,None
Wins_4,column_597,Wins_4+column_597,False,class,56,None
YaleLanguages_1,column_0,YaleLanguages_1+column_0,False,year,101,None
YaleLanguages_1,column_3,YaleLanguages_1+column_3,False,type,27,None
YaleLanguages_1,column_6,YaleLanguages_1+column_6,False,class,105,None
YaleLanguages_1,column_7,YaleLanguages_1+column_7,False,class,97,class
YaleLanguages_1,column_8,YaleLanguages_1+column_8,False,class,25,None
YaleLanguages_1,column_9,YaleLanguages_1+column_9,False,year,101,None
YaleLanguages_1,column_11,YaleLanguages_1+column_11,False,range,57,None
YaleLanguages_1,column_20,YaleLanguages_1+column_20,False,code,20,code
YaleLanguages_1,column_21,YaleLanguages_1+column_21,False,description,18,None
YaleLanguages_1,column_24,YaleLanguages_1+column_24,False,name,18,None
YaleLanguages_1,column_25,YaleLanguages_1+column_25,False,type,48,None
YaleLanguages_1,column_26,YaleLanguages_1+column_26,False,code,65,None
YaleLanguages_2,column_8,YaleLanguages_2+column_8,False,class,25,None
YaleLanguages_2,column_9,YaleLanguages_2+column_9,False,year,101,None
YaleLanguages_2,column_11,YaleLanguages_2+column_11,False,range,57,None
YaleLanguages_2,column_20,YaleLanguages_2+column_20,False,code,20,code
YaleLanguages_2,column_21,YaleLanguages_2+column_21,False,description,18,None
YaleLanguages_2,column_24,YaleLanguages_2+column_24,False,name,18,None
YaleLanguages_2,column_25,YaleLanguages_2+column_25,False,type,48,None
YaleLanguages_2,column_26,YaleLanguages_2+column_26,False,code,65,None
YaleLanguages_3,column_0,YaleLanguages_3+column_0,False,year,101,None
YaleLanguages_3,column_3,YaleLanguages_3+column_3,False,type,27,None
YaleLanguages_3,column_6,YaleLanguages_3+column_6,False,class,105,None
YaleLanguages_3,column_8,YaleLanguages_3+column_8,False,class,194,None
YaleLanguages_3,column_9,YaleLanguages_3+column_9,False,year,101,None
YaleLanguages_3,column_10,YaleLanguages_3+column_10,False,range,96,range
YaleLanguages_3,column_21,YaleLanguages_3+column_21,False,description,18,None
YaleLanguages_3,column_25,YaleLanguages_3+column_25,False,type,48,None
YaleLanguages_3,column_26,YaleLanguages_3+column_26,False,code,149,None
YaleLanguages_4,column_0,YaleLanguages_4+column_0,False,year,101,None
YaleLanguages_4,column_3,YaleLanguages_4+column_3,False,type,27,None
YaleLanguages_4,column_9,YaleLanguages_4+column_9,False,year,101,None
YaleLanguages_4,column_20,YaleLanguages_4+column_20,False,code,20,code
YaleLanguages_4,column_21,YaleLanguages_4+column_21,False,description,18,None
YaleLanguages_4,column_24,YaleLanguages_4+column_24,False,name,18,None
YaleLanguages_4,column_25,YaleLanguages_4+column_25,False,type,48,None
YaleLanguages_5,column_0,YaleLanguages_5+column_0,False,year,101,None
YaleLanguages_5,column_5,YaleLanguages_5+column_5,False,class,23,class
YaleLanguages_5,column_6,YaleLanguages_5+column_6,False,class,105,None
YaleLanguages_5,column_7,YaleLanguages_5+column_7,False,class,30,class
YaleLanguages_5,column_9,YaleLanguages_5+column_9,False,year,101,None
YaleLanguages_5,column_11,YaleLanguages_5+column_11,False,range,57,None
YaleLanguages_5,column_20,YaleLanguages_5+column_20,False,code,20,code
YaleLanguages_5,column_21,YaleLanguages_5+column_21,False,description,18,None
YaleLanguages_5,column_24,YaleLanguages_5+column_24,False,name,18,None
YaleLanguages_5,column_25,YaleLanguages_5+column_25,False,type,48,None
YaleLanguages_5,column_26,YaleLanguages_5+column_26,False,code,90,None
MLB_57,column_22,MLB_57+column_22,False,year,38,year
MLB_52,column_15,MLB_52+column_15,False,year,38,year
