table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
RealEstate2_1,column_14,RealEstate2_1+column_14,False,region,37,region
RealEstate2_1,column_15,RealEstate2_1+column_15,False,code,133,None
RealEstate2_1,column_20,RealEstate2_1+column_20,False,city,110,None
RealEstate2_1,column_26,RealEstate2_1+column_26,False,city,51,None
RealEstate2_2,column_0,RealEstate2_2+column_0,False,address,82,address
RealEstate2_2,column_1,RealEstate2_2+column_1,False,address,1,address
RealEstate2_2,column_2,RealEstate2_2+column_2,False,county,124,county
RealEstate2_2,column_6,RealEstate2_2+column_6,False,duration,69,duration
RealEstate2_2,column_8,RealEstate2_2+column_8,False,location,141,None
RealEstate2_2,column_12,RealEstate2_2+column_12,False,code,120,None
RealEstate2_2,column_13,RealEstate2_2+column_13,False,code,188,code
RealEstate2_2,column_14,RealEstate2_2+column_14,False,region,37,region
RealEstate2_2,column_15,RealEstate2_2+column_15,False,code,133,None
RealEstate2_2,column_17,RealEstate2_2+column_17,False,type,142,None
RealEstate2_2,column_18,RealEstate2_2+column_18,False,type,71,None
RealEstate2_2,column_26,RealEstate2_2+column_26,False,city,51,None
RealEstate2_3,column_0,RealEstate2_3+column_0,False,address,82,address
RealEstate2_3,column_2,RealEstate2_3+column_2,False,county,124,county
RealEstate2_3,column_3,RealEstate2_3+column_3,False,county,124,county
RealEstate2_3,column_12,RealEstate2_3+column_12,False,code,120,None
RealEstate2_3,column_17,RealEstate2_3+column_17,False,type,142,None
RealEstate2_3,column_18,RealEstate2_3+column_18,False,type,71,None
RealEstate2_3,column_20,RealEstate2_3+column_20,False,city,110,None
RealEstate2_4,column_0,RealEstate2_4+column_0,False,address,82,address
RealEstate2_4,column_2,RealEstate2_4+column_2,False,county,124,county
RealEstate2_4,column_8,RealEstate2_4+column_8,False,location,141,None
RealEstate2_4,column_12,RealEstate2_4+column_12,False,code,120,None
RealEstate2_4,column_14,RealEstate2_4+column_14,False,region,37,region
RealEstate2_4,column_15,RealEstate2_4+column_15,False,code,133,None
RealEstate2_4,column_17,RealEstate2_4+column_17,False,type,142,None
RealEstate2_4,column_20,RealEstate2_4+column_20,False,city,110,None
RealEstate2_4,column_26,RealEstate2_4+column_26,False,city,51,None
RealEstate2_5,column_1,RealEstate2_5+column_1,False,address,1,address
RealEstate2_5,column_2,RealEstate2_5+column_2,False,county,124,county
RealEstate2_5,column_12,RealEstate2_5+column_12,False,code,120,None
RealEstate2_5,column_13,RealEstate2_5+column_13,False,code,188,code
RealEstate2_5,column_15,RealEstate2_5+column_15,False,code,133,None
RealEstate2_5,column_17,RealEstate2_5+column_17,False,type,142,None
RealEstate2_5,column_20,RealEstate2_5+column_20,False,city,110,None
RealEstate2_6,column_0,RealEstate2_6+column_0,False,address,82,address
RealEstate2_6,column_2,RealEstate2_6+column_2,False,county,124,county
RealEstate2_6,column_3,RealEstate2_6+column_3,False,county,124,county
RealEstate2_6,column_6,RealEstate2_6+column_6,False,duration,69,duration
RealEstate2_6,column_8,RealEstate2_6+column_8,False,location,141,None
RealEstate2_6,column_12,RealEstate2_6+column_12,False,code,120,None
RealEstate2_6,column_13,RealEstate2_6+column_13,False,code,188,code
RealEstate2_6,column_15,RealEstate2_6+column_15,False,code,133,None
RealEstate2_6,column_17,RealEstate2_6+column_17,False,type,142,None
RealEstate2_7,column_0,RealEstate2_7+column_0,False,address,82,address
RealEstate2_7,column_3,RealEstate2_7+column_3,False,county,124,county
RealEstate2_7,column_6,RealEstate2_7+column_6,False,duration,69,duration
RealEstate2_7,column_8,RealEstate2_7+column_8,False,location,141,None
RealEstate2_7,column_12,RealEstate2_7+column_12,False,code,120,None
RealEstate2_7,column_15,RealEstate2_7+column_15,False,code,133,None
RealEstate2_7,column_17,RealEstate2_7+column_17,False,type,142,None
RealEstate2_7,column_18,RealEstate2_7+column_18,False,type,71,None
RealEstate2_7,column_20,RealEstate2_7+column_20,False,city,110,None
RealEstate2_7,column_26,RealEstate2_7+column_26,False,city,51,None
Redfin1_1,column_4,Redfin1_1+column_4,False,city,34,None
Redfin1_1,column_35,Redfin1_1+column_35,False,type,224,None
Redfin1_1,column_36,Redfin1_1+column_36,False,region,21,region
Redfin1_1,column_41,Redfin1_1+column_41,False,state,78,state
Redfin1_1,column_42,Redfin1_1+column_42,False,code,55,state
Redfin1_2,column_4,Redfin1_2+column_4,False,city,34,None
Redfin1_2,column_35,Redfin1_2+column_35,False,type,224,None
Redfin1_2,column_36,Redfin1_2+column_36,False,region,21,region
Redfin1_2,column_37,Redfin1_2+column_37,False,type,75,None
Redfin1_3,column_4,Redfin1_3+column_4,False,city,34,None
Redfin1_3,column_30,Redfin1_3+column_30,False,duration,178,duration
Redfin1_3,column_35,Redfin1_3+column_35,False,type,224,None
Redfin1_3,column_36,Redfin1_3+column_36,False,region,21,region
Redfin1_3,column_37,Redfin1_3+column_37,False,type,75,None
Redfin1_3,column_41,Redfin1_3+column_41,False,state,78,state
Redfin1_4,column_4,Redfin1_4+column_4,False,city,34,None
Redfin1_4,column_30,Redfin1_4+column_30,False,duration,178,duration
Redfin1_4,column_35,Redfin1_4+column_35,False,type,224,None
Redfin1_4,column_36,Redfin1_4+column_36,False,region,21,region
Redfin1_4,column_37,Redfin1_4+column_37,False,type,75,None
Redfin1_4,column_41,Redfin1_4+column_41,False,state,78,state
Redfin1_4,column_42,Redfin1_4+column_42,False,code,55,state
Redfin2_1,column_4,Redfin2_1+column_4,False,city,34,None
Redfin2_1,column_35,Redfin2_1+column_35,False,type,224,None
Redfin2_1,column_36,Redfin2_1+column_36,False,region,21,region
Redfin2_1,column_37,Redfin2_1+column_37,False,type,75,None
Redfin2_1,column_41,Redfin2_1+column_41,False,state,78,state
Redfin2_1,column_42,Redfin2_1+column_42,False,code,55,state
Redfin2_2,column_4,Redfin2_2+column_4,False,city,34,None
Redfin2_2,column_35,Redfin2_2+column_35,False,type,224,None
Redfin2_2,column_42,Redfin2_2+column_42,False,code,55,state
Redfin2_3,column_4,Redfin2_3+column_4,False,city,34,None
Redfin2_3,column_35,Redfin2_3+column_35,False,type,224,None
Redfin2_3,column_36,Redfin2_3+column_36,False,region,21,region
Redfin2_3,column_37,Redfin2_3+column_37,False,type,75,None
Redfin2_3,column_41,Redfin2_3+column_41,False,state,78,state
Redfin3_1,column_4,Redfin3_1+column_4,False,city,34,None
Redfin3_1,column_38,Redfin3_1+column_38,False,type,224,None
Redfin3_1,column_39,Redfin3_1+column_39,False,region,21,region
Redfin3_1,column_40,Redfin3_1+column_40,False,type,75,None
Redfin3_1,column_45,Redfin3_1+column_45,False,code,55,state
Redfin3_2,column_4,Redfin3_2+column_4,False,city,34,None
Redfin3_2,column_33,Redfin3_2+column_33,False,duration,178,duration
Redfin3_2,column_38,Redfin3_2+column_38,False,type,224,None
Redfin3_2,column_39,Redfin3_2+column_39,False,region,21,region
Redfin3_2,column_44,Redfin3_2+column_44,False,state,78,state
Redfin3_2,column_45,Redfin3_2+column_45,False,code,55,state
Redfin4_1,column_4,Redfin4_1+column_4,False,city,34,None
Redfin4_1,column_39,Redfin4_1+column_39,False,type,224,None
Redfin4_1,column_41,Redfin4_1+column_41,False,type,75,None
Redfin4_1,column_45,Redfin4_1+column_45,False,state,78,state
Redfin4_1,column_46,Redfin4_1+column_46,False,code,55,state
Taxpayer_1,column_6,Taxpayer_1+column_6,False,code,118,None
Taxpayer_1,column_12,Taxpayer_1+column_12,False,code,101,code
Taxpayer_1,column_13,Taxpayer_1+column_13,False,city,90,city
Taxpayer_1,column_14,Taxpayer_1+column_14,False,country,95,country
Taxpayer_1,column_16,Taxpayer_1+column_16,False,gender,68,gender
Taxpayer_1,column_17,Taxpayer_1+column_17,False,name,46,name
Taxpayer_1,column_19,Taxpayer_1+column_19,False,state,55,state
Taxpayer_1,column_24,Taxpayer_1+column_24,False,type,223,None
Taxpayer_10,column_7,Taxpayer_10+column_7,False,description,59,description
Taxpayer_10,column_12,Taxpayer_10+column_12,False,code,101,code
Taxpayer_10,column_13,Taxpayer_10+column_13,False,city,90,city
Taxpayer_10,column_14,Taxpayer_10+column_14,False,country,95,country
Taxpayer_10,column_15,Taxpayer_10+column_15,False,name,73,None
Taxpayer_10,column_19,Taxpayer_10+column_19,False,state,55,state
Taxpayer_10,column_24,Taxpayer_10+column_24,False,type,223,None
Taxpayer_2,column_6,Taxpayer_2+column_6,False,code,118,None
Taxpayer_2,column_7,Taxpayer_2+column_7,False,description,59,description
Taxpayer_2,column_12,Taxpayer_2+column_12,False,code,101,code
Taxpayer_2,column_13,Taxpayer_2+column_13,False,city,90,city
Taxpayer_2,column_14,Taxpayer_2+column_14,False,country,95,country
Taxpayer_2,column_15,Taxpayer_2+column_15,False,name,73,None
Taxpayer_2,column_16,Taxpayer_2+column_16,False,gender,68,gender
Taxpayer_2,column_17,Taxpayer_2+column_17,False,name,46,name
Taxpayer_2,column_19,Taxpayer_2+column_19,False,state,55,state
Taxpayer_2,column_24,Taxpayer_2+column_24,False,type,223,None
Taxpayer_3,column_6,Taxpayer_3+column_6,False,code,118,None
Taxpayer_3,column_7,Taxpayer_3+column_7,False,description,59,description
Taxpayer_3,column_12,Taxpayer_3+column_12,False,code,101,code
Taxpayer_3,column_13,Taxpayer_3+column_13,False,city,90,city
Taxpayer_3,column_15,Taxpayer_3+column_15,False,name,73,None
Taxpayer_3,column_16,Taxpayer_3+column_16,False,gender,68,gender
Taxpayer_3,column_17,Taxpayer_3+column_17,False,name,46,name
Taxpayer_3,column_19,Taxpayer_3+column_19,False,state,55,state
Taxpayer_4,column_6,Taxpayer_4+column_6,False,code,118,None
Taxpayer_4,column_7,Taxpayer_4+column_7,False,description,59,description
Taxpayer_4,column_12,Taxpayer_4+column_12,False,code,101,code
Taxpayer_4,column_13,Taxpayer_4+column_13,False,city,90,city
Taxpayer_4,column_14,Taxpayer_4+column_14,False,country,95,country
Taxpayer_4,column_15,Taxpayer_4+column_15,False,name,73,None
Taxpayer_4,column_16,Taxpayer_4+column_16,False,gender,68,gender
Taxpayer_4,column_17,Taxpayer_4+column_17,False,name,46,name
Taxpayer_4,column_19,Taxpayer_4+column_19,False,state,55,state
Taxpayer_5,column_6,Taxpayer_5+column_6,False,code,118,None
Taxpayer_5,column_13,Taxpayer_5+column_13,False,city,90,city
Taxpayer_5,column_14,Taxpayer_5+column_14,False,country,95,country
Taxpayer_5,column_15,Taxpayer_5+column_15,False,name,73,None
Taxpayer_5,column_16,Taxpayer_5+column_16,False,gender,68,gender
Taxpayer_5,column_17,Taxpayer_5+column_17,False,name,46,name
Taxpayer_6,column_6,Taxpayer_6+column_6,False,code,118,None
Taxpayer_6,column_7,Taxpayer_6+column_7,False,description,59,description
Taxpayer_6,column_12,Taxpayer_6+column_12,False,code,101,code
Taxpayer_6,column_14,Taxpayer_6+column_14,False,country,95,country
Taxpayer_6,column_15,Taxpayer_6+column_15,False,name,73,None
Taxpayer_6,column_16,Taxpayer_6+column_16,False,gender,68,gender
Taxpayer_6,column_17,Taxpayer_6+column_17,False,name,46,name
Taxpayer_6,column_19,Taxpayer_6+column_19,False,state,55,state
Taxpayer_6,column_24,Taxpayer_6+column_24,False,type,223,None
Taxpayer_7,column_6,Taxpayer_7+column_6,False,code,118,None
Taxpayer_7,column_12,Taxpayer_7+column_12,False,code,101,code
Taxpayer_7,column_15,Taxpayer_7+column_15,False,name,73,None
Taxpayer_7,column_16,Taxpayer_7+column_16,False,gender,68,gender
Taxpayer_7,column_17,Taxpayer_7+column_17,False,name,46,name
Taxpayer_7,column_19,Taxpayer_7+column_19,False,state,55,state
Taxpayer_7,column_24,Taxpayer_7+column_24,False,type,223,None
Taxpayer_8,column_6,Taxpayer_8+column_6,False,code,118,None
Taxpayer_8,column_7,Taxpayer_8+column_7,False,description,59,description
Taxpayer_8,column_12,Taxpayer_8+column_12,False,code,101,code
Taxpayer_8,column_13,Taxpayer_8+column_13,False,city,90,city
Taxpayer_8,column_14,Taxpayer_8+column_14,False,country,95,country
Taxpayer_8,column_15,Taxpayer_8+column_15,False,name,73,None
Taxpayer_8,column_17,Taxpayer_8+column_17,False,name,46,name
Taxpayer_8,column_19,Taxpayer_8+column_19,False,state,55,state
Taxpayer_8,column_24,Taxpayer_8+column_24,False,type,223,None
Taxpayer_9,column_6,Taxpayer_9+column_6,False,code,118,None
Taxpayer_9,column_7,Taxpayer_9+column_7,False,description,59,description
Taxpayer_9,column_13,Taxpayer_9+column_13,False,city,90,city
Taxpayer_9,column_15,Taxpayer_9+column_15,False,name,73,None
Taxpayer_9,column_16,Taxpayer_9+column_16,False,gender,68,gender
Taxpayer_9,column_24,Taxpayer_9+column_24,False,type,223,None
TrainsUK1_2,column_5,TrainsUK1_2+column_5,False,code,35,None
TrainsUK1_2,column_11,TrainsUK1_2+column_11,False,location,58,city
TrainsUK1_2,column_12,TrainsUK1_2+column_12,False,location,58,city
TrainsUK1_2,column_16,TrainsUK1_2+column_16,False,location,32,None
TrainsUK1_2,column_17,TrainsUK1_2+column_17,False,location,44,location
TrainsUK1_2,column_23,TrainsUK1_2+column_23,False,description,77,None
TrainsUK1_3,column_5,TrainsUK1_3+column_5,False,code,35,None
TrainsUK1_3,column_7,TrainsUK1_3+column_7,False,operator,65,operator
TrainsUK1_3,column_12,TrainsUK1_3+column_12,False,location,58,city
TrainsUK1_3,column_16,TrainsUK1_3+column_16,False,location,32,None
TrainsUK1_3,column_17,TrainsUK1_3+column_17,False,location,44,location
TrainsUK1_4,column_5,TrainsUK1_4+column_5,False,code,35,None
TrainsUK1_4,column_7,TrainsUK1_4+column_7,False,operator,65,operator
TrainsUK1_4,column_8,TrainsUK1_4+column_8,False,operator,48,operator
TrainsUK1_4,column_11,TrainsUK1_4+column_11,False,location,58,city
TrainsUK1_4,column_16,TrainsUK1_4+column_16,False,location,32,None
TrainsUK1_4,column_23,TrainsUK1_4+column_23,False,description,77,None
TrainsUK2_1,column_7,TrainsUK2_1+column_7,False,city,58,city
TrainsUK2_1,column_16,TrainsUK2_1+column_16,False,code,81,None
TrainsUK2_1,column_17,TrainsUK2_1+column_17,False,description,89,None
TrainsUK2_2,column_7,TrainsUK2_2+column_7,False,city,58,city
TrainsUK2_2,column_10,TrainsUK2_2+column_10,False,city,58,city
TrainsUK2_2,column_16,TrainsUK2_2+column_16,False,code,81,None
TrainsUK2_2,column_17,TrainsUK2_2+column_17,False,description,89,None
Wins_1,column_235,Wins_1+column_235,False,class,42,None
Wins_1,column_237,Wins_1+column_237,False,name,138,None
Wins_2,column_593,Wins_2+column_593,False,name,39,None
Wins_2,column_594,Wins_2+column_594,False,name,12,None
Wins_2,column_595,Wins_2+column_595,False,name,10,None
Wins_3,column_593,Wins_3+column_593,False,name,39,None
Wins_3,column_594,Wins_3+column_594,False,name,12,None
Wins_3,column_595,Wins_3+column_595,False,name,10,None
Wins_3,column_596,Wins_3+column_596,False,name,60,None
Wins_3,column_597,Wins_3+column_597,False,class,42,None
Wins_4,column_584,Wins_4+column_584,False,class,16,class
Wins_4,column_594,Wins_4+column_594,False,name,12,None
Wins_4,column_595,Wins_4+column_595,False,name,10,None
YaleLanguages_1,column_0,YaleLanguages_1+column_0,False,year,18,None
YaleLanguages_1,column_1,YaleLanguages_1+column_1,False,format,45,format
YaleLanguages_1,column_3,YaleLanguages_1+column_3,False,type,14,None
YaleLanguages_1,column_5,YaleLanguages_1+column_5,False,class,5,class
YaleLanguages_1,column_6,YaleLanguages_1+column_6,False,class,53,class
YaleLanguages_1,column_7,YaleLanguages_1+column_7,False,class,20,None
YaleLanguages_1,column_8,YaleLanguages_1+column_8,False,class,15,class
YaleLanguages_1,column_9,YaleLanguages_1+column_9,False,year,18,None
YaleLanguages_1,column_15,YaleLanguages_1+column_15,False,language,132,None
YaleLanguages_1,column_21,YaleLanguages_1+column_21,False,description,47,None
YaleLanguages_1,column_24,YaleLanguages_1+column_24,False,name,47,None
YaleLanguages_1,column_25,YaleLanguages_1+column_25,False,type,85,type
YaleLanguages_2,column_3,YaleLanguages_2+column_3,False,type,14,None
YaleLanguages_2,column_6,YaleLanguages_2+column_6,False,class,53,class
YaleLanguages_2,column_7,YaleLanguages_2+column_7,False,class,20,None
YaleLanguages_2,column_9,YaleLanguages_2+column_9,False,year,18,None
YaleLanguages_2,column_20,YaleLanguages_2+column_20,False,code,41,None
YaleLanguages_2,column_21,YaleLanguages_2+column_21,False,description,47,None
YaleLanguages_2,column_24,YaleLanguages_2+column_24,False,name,47,None
YaleLanguages_2,column_25,YaleLanguages_2+column_25,False,type,85,type
YaleLanguages_2,column_26,YaleLanguages_2+column_26,False,code,137,None
YaleLanguages_3,column_3,YaleLanguages_3+column_3,False,type,14,None
YaleLanguages_3,column_5,YaleLanguages_3+column_5,False,class,5,class
YaleLanguages_3,column_6,YaleLanguages_3+column_6,False,class,53,class
YaleLanguages_3,column_7,YaleLanguages_3+column_7,False,class,20,None
YaleLanguages_3,column_8,YaleLanguages_3+column_8,False,class,194,None
YaleLanguages_3,column_20,YaleLanguages_3+column_20,False,code,41,None
YaleLanguages_3,column_25,YaleLanguages_3+column_25,False,type,85,type
YaleLanguages_3,column_26,YaleLanguages_3+column_26,False,code,76,None
YaleLanguages_4,column_3,YaleLanguages_4+column_3,False,type,14,None
YaleLanguages_4,column_5,YaleLanguages_4+column_5,False,class,5,class
YaleLanguages_4,column_6,YaleLanguages_4+column_6,False,class,53,class
YaleLanguages_4,column_7,YaleLanguages_4+column_7,False,class,43,None
YaleLanguages_4,column_8,YaleLanguages_4+column_8,False,class,7,None
YaleLanguages_4,column_10,YaleLanguages_4+column_10,False,range,49,range
YaleLanguages_4,column_15,YaleLanguages_4+column_15,False,language,92,None
YaleLanguages_4,column_20,YaleLanguages_4+column_20,False,code,41,None
YaleLanguages_4,column_21,YaleLanguages_4+column_21,False,description,47,None
YaleLanguages_4,column_25,YaleLanguages_4+column_25,False,type,85,type
YaleLanguages_4,column_26,YaleLanguages_4+column_26,False,code,38,code
YaleLanguages_5,column_5,YaleLanguages_5+column_5,False,class,5,class
YaleLanguages_5,column_7,YaleLanguages_5+column_7,False,class,43,None
YaleLanguages_5,column_8,YaleLanguages_5+column_8,False,class,7,None
YaleLanguages_5,column_10,YaleLanguages_5+column_10,False,range,49,range
YaleLanguages_5,column_21,YaleLanguages_5+column_21,False,description,47,None
YaleLanguages_5,column_24,YaleLanguages_5+column_24,False,name,47,None
MLB_57,column_22,MLB_57+column_22,False,year,3,year
MLB_52,column_15,MLB_52+column_15,False,year,3,year
