table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
RealEstate2_3,column_18,RealEstate2_3+column_18,False,type,142,None
RealEstate2_3,column_20,RealEstate2_3+column_20,False,city,112,None
RealEstate2_3,column_26,RealEstate2_3+column_26,False,city,50,city
RealEstate2_4,column_3,RealEstate2_4+column_3,False,county,62,county
RealEstate2_4,column_6,RealEstate2_4+column_6,False,duration,68,duration
RealEstate2_4,column_12,RealEstate2_4+column_12,False,code,118,None
RealEstate2_4,column_14,RealEstate2_4+column_14,False,region,36,region
RealEstate2_4,column_15,RealEstate2_4+column_15,False,code,65,None
RealEstate2_4,column_17,RealEstate2_4+column_17,False,type,140,None
RealEstate2_4,column_18,RealEstate2_4+column_18,False,type,142,None
RealEstate2_4,column_26,RealEstate2_4+column_26,False,city,50,city
RealEstate2_5,column_0,RealEstate2_5+column_0,False,address,113,address
RealEstate2_5,column_1,RealEstate2_5+column_1,False,address,13,address
RealEstate2_5,column_2,RealEstate2_5+column_2,False,county,62,county
RealEstate2_5,column_3,RealEstate2_5+column_3,False,county,62,county
RealEstate2_5,column_6,RealEstate2_5+column_6,False,duration,68,duration
RealEstate2_5,column_8,RealEstate2_5+column_8,False,location,82,location
RealEstate2_5,column_12,RealEstate2_5+column_12,False,code,118,None
RealEstate2_5,column_13,RealEstate2_5+column_13,False,code,63,code
RealEstate2_5,column_14,RealEstate2_5+column_14,False,region,36,region
RealEstate2_5,column_15,RealEstate2_5+column_15,False,code,65,None
RealEstate2_5,column_17,RealEstate2_5+column_17,False,type,140,None
RealEstate2_5,column_18,RealEstate2_5+column_18,False,type,142,None
RealEstate2_5,column_20,RealEstate2_5+column_20,False,city,112,None
RealEstate2_5,column_26,RealEstate2_5+column_26,False,city,50,city
RealEstate2_6,column_0,RealEstate2_6+column_0,False,address,113,address
RealEstate2_6,column_1,RealEstate2_6+column_1,False,address,13,address
RealEstate2_6,column_2,RealEstate2_6+column_2,False,county,62,county
RealEstate2_6,column_6,RealEstate2_6+column_6,False,duration,68,duration
RealEstate2_6,column_8,RealEstate2_6+column_8,False,location,82,location
RealEstate2_6,column_12,RealEstate2_6+column_12,False,code,118,None
RealEstate2_6,column_13,RealEstate2_6+column_13,False,code,63,code
RealEstate2_6,column_14,RealEstate2_6+column_14,False,region,36,region
RealEstate2_6,column_15,RealEstate2_6+column_15,False,code,65,None
RealEstate2_6,column_17,RealEstate2_6+column_17,False,type,140,None
RealEstate2_6,column_26,RealEstate2_6+column_26,False,city,50,city
RealEstate2_7,column_0,RealEstate2_7+column_0,False,address,113,address
RealEstate2_7,column_1,RealEstate2_7+column_1,False,address,13,address
RealEstate2_7,column_2,RealEstate2_7+column_2,False,county,62,county
RealEstate2_7,column_3,RealEstate2_7+column_3,False,county,62,county
RealEstate2_7,column_6,RealEstate2_7+column_6,False,duration,68,duration
RealEstate2_7,column_12,RealEstate2_7+column_12,False,code,118,None
RealEstate2_7,column_14,RealEstate2_7+column_14,False,region,36,region
RealEstate2_7,column_15,RealEstate2_7+column_15,False,code,65,None
RealEstate2_7,column_18,RealEstate2_7+column_18,False,type,142,None
Redfin1_1,column_35,Redfin1_1+column_35,False,type,115,None
Redfin1_1,column_37,Redfin1_1+column_37,False,type,40,None
Redfin1_1,column_41,Redfin1_1+column_41,False,state,44,state
Redfin1_2,column_4,Redfin1_2+column_4,False,city,34,city
Redfin1_2,column_30,Redfin1_2+column_30,False,duration,171,duration
Redfin1_2,column_35,Redfin1_2+column_35,False,type,115,None
Redfin1_2,column_37,Redfin1_2+column_37,False,type,40,None
Redfin1_2,column_41,Redfin1_2+column_41,False,state,44,state
Redfin1_2,column_42,Redfin1_2+column_42,False,code,35,state
Redfin1_3,column_4,Redfin1_3+column_4,False,city,34,city
Redfin1_3,column_36,Redfin1_3+column_36,False,region,103,region
Redfin1_3,column_37,Redfin1_3+column_37,False,type,40,None
Redfin1_3,column_41,Redfin1_3+column_41,False,state,44,state
Redfin1_4,column_4,Redfin1_4+column_4,False,city,34,city
Redfin1_4,column_30,Redfin1_4+column_30,False,duration,171,duration
Redfin1_4,column_35,Redfin1_4+column_35,False,type,115,None
Redfin1_4,column_36,Redfin1_4+column_36,False,region,103,region
Redfin1_4,column_37,Redfin1_4+column_37,False,type,40,None
Redfin1_4,column_41,Redfin1_4+column_41,False,state,44,state
Redfin2_1,column_4,Redfin2_1+column_4,False,city,34,city
Redfin2_1,column_35,Redfin2_1+column_35,False,type,115,None
Redfin2_1,column_36,Redfin2_1+column_36,False,region,103,region
Redfin2_1,column_41,Redfin2_1+column_41,False,state,44,state
Redfin2_1,column_42,Redfin2_1+column_42,False,code,35,state
Redfin2_2,column_30,Redfin2_2+column_30,False,duration,171,duration
Redfin2_2,column_35,Redfin2_2+column_35,False,type,115,None
Redfin2_2,column_36,Redfin2_2+column_36,False,region,103,region
Redfin2_2,column_37,Redfin2_2+column_37,False,type,40,None
Redfin2_2,column_41,Redfin2_2+column_41,False,state,44,state
Redfin2_2,column_42,Redfin2_2+column_42,False,code,35,state
Redfin2_3,column_4,Redfin2_3+column_4,False,city,34,city
Redfin2_3,column_30,Redfin2_3+column_30,False,duration,171,duration
Redfin2_3,column_35,Redfin2_3+column_35,False,type,115,None
Redfin2_3,column_36,Redfin2_3+column_36,False,region,103,region
Redfin2_3,column_37,Redfin2_3+column_37,False,type,40,None
Redfin2_3,column_41,Redfin2_3+column_41,False,state,44,state
Redfin3_1,column_4,Redfin3_1+column_4,False,city,34,city
Redfin3_1,column_33,Redfin3_1+column_33,False,duration,171,duration
Redfin3_1,column_38,Redfin3_1+column_38,False,type,115,None
Redfin3_1,column_39,Redfin3_1+column_39,False,region,103,region
Redfin3_1,column_40,Redfin3_1+column_40,False,type,40,None
Redfin3_1,column_44,Redfin3_1+column_44,False,state,44,state
Redfin3_1,column_45,Redfin3_1+column_45,False,code,35,state
Redfin3_2,column_4,Redfin3_2+column_4,False,city,34,city
Redfin3_2,column_38,Redfin3_2+column_38,False,type,115,None
Redfin3_2,column_40,Redfin3_2+column_40,False,type,40,None
Redfin4_1,column_34,Redfin4_1+column_34,False,duration,171,duration
Redfin4_1,column_39,Redfin4_1+column_39,False,type,115,None
Redfin4_1,column_40,Redfin4_1+column_40,False,region,103,region
Redfin4_1,column_41,Redfin4_1+column_41,False,type,40,None
Redfin4_1,column_46,Redfin4_1+column_46,False,code,35,state
Romance_1,column_8,Romance_1+column_8,False,location,13,address
Romance_2,column_8,Romance_2+column_8,False,location,13,address
Taxpayer_1,column_6,Taxpayer_1+column_6,False,code,232,code
Taxpayer_1,column_7,Taxpayer_1+column_7,False,description,236,description
Taxpayer_1,column_12,Taxpayer_1+column_12,False,code,99,None
Taxpayer_1,column_13,Taxpayer_1+column_13,False,city,220,None
Taxpayer_1,column_14,Taxpayer_1+column_14,False,country,97,country
Taxpayer_1,column_15,Taxpayer_1+column_15,False,name,72,None
Taxpayer_1,column_16,Taxpayer_1+column_16,False,gender,33,gender
Taxpayer_1,column_19,Taxpayer_1+column_19,False,state,35,state
Taxpayer_10,column_6,Taxpayer_10+column_6,False,code,232,code
Taxpayer_10,column_7,Taxpayer_10+column_7,False,description,236,description
Taxpayer_10,column_12,Taxpayer_10+column_12,False,code,99,None
Taxpayer_10,column_13,Taxpayer_10+column_13,False,city,220,None
Taxpayer_10,column_14,Taxpayer_10+column_14,False,country,97,country
Taxpayer_10,column_17,Taxpayer_10+column_17,False,name,45,organisation
Taxpayer_10,column_19,Taxpayer_10+column_19,False,state,35,state
Taxpayer_10,column_24,Taxpayer_10+column_24,False,type,83,type
Taxpayer_2,column_6,Taxpayer_2+column_6,False,code,232,code
Taxpayer_2,column_7,Taxpayer_2+column_7,False,description,236,description
Taxpayer_2,column_12,Taxpayer_2+column_12,False,code,99,None
Taxpayer_2,column_13,Taxpayer_2+column_13,False,city,220,None
Taxpayer_2,column_15,Taxpayer_2+column_15,False,name,72,None
Taxpayer_2,column_16,Taxpayer_2+column_16,False,gender,33,gender
Taxpayer_2,column_17,Taxpayer_2+column_17,False,name,45,organisation
Taxpayer_2,column_24,Taxpayer_2+column_24,False,type,83,type
Taxpayer_3,column_6,Taxpayer_3+column_6,False,code,232,code
Taxpayer_3,column_7,Taxpayer_3+column_7,False,description,236,description
Taxpayer_3,column_12,Taxpayer_3+column_12,False,code,99,None
Taxpayer_3,column_13,Taxpayer_3+column_13,False,city,220,None
Taxpayer_3,column_14,Taxpayer_3+column_14,False,country,97,country
Taxpayer_3,column_16,Taxpayer_3+column_16,False,gender,33,gender
Taxpayer_3,column_17,Taxpayer_3+column_17,False,name,45,organisation
Taxpayer_3,column_24,Taxpayer_3+column_24,False,type,83,type
Taxpayer_4,column_6,Taxpayer_4+column_6,False,code,232,code
Taxpayer_4,column_12,Taxpayer_4+column_12,False,code,99,None
Taxpayer_4,column_13,Taxpayer_4+column_13,False,city,220,None
Taxpayer_4,column_14,Taxpayer_4+column_14,False,country,97,country
Taxpayer_4,column_15,Taxpayer_4+column_15,False,name,72,None
Taxpayer_4,column_24,Taxpayer_4+column_24,False,type,83,type
Taxpayer_5,column_6,Taxpayer_5+column_6,False,code,232,code
Taxpayer_5,column_7,Taxpayer_5+column_7,False,description,236,description
Taxpayer_5,column_12,Taxpayer_5+column_12,False,code,99,None
Taxpayer_5,column_13,Taxpayer_5+column_13,False,city,220,None
Taxpayer_5,column_14,Taxpayer_5+column_14,False,country,97,country
Taxpayer_5,column_16,Taxpayer_5+column_16,False,gender,33,gender
Taxpayer_5,column_17,Taxpayer_5+column_17,False,name,45,organisation
Taxpayer_5,column_19,Taxpayer_5+column_19,False,state,35,state
Taxpayer_6,column_6,Taxpayer_6+column_6,False,code,232,code
Taxpayer_6,column_7,Taxpayer_6+column_7,False,description,236,description
Taxpayer_6,column_12,Taxpayer_6+column_12,False,code,99,None
Taxpayer_6,column_16,Taxpayer_6+column_16,False,gender,33,gender
Taxpayer_6,column_17,Taxpayer_6+column_17,False,name,45,organisation
Taxpayer_6,column_19,Taxpayer_6+column_19,False,state,35,state
Taxpayer_6,column_24,Taxpayer_6+column_24,False,type,83,type
Taxpayer_7,column_6,Taxpayer_7+column_6,False,code,232,code
Taxpayer_7,column_7,Taxpayer_7+column_7,False,description,236,description
Taxpayer_7,column_14,Taxpayer_7+column_14,False,country,97,country
Taxpayer_7,column_15,Taxpayer_7+column_15,False,name,72,None
Taxpayer_7,column_16,Taxpayer_7+column_16,False,gender,33,gender
Taxpayer_7,column_17,Taxpayer_7+column_17,False,name,45,organisation
Taxpayer_7,column_19,Taxpayer_7+column_19,False,state,35,state
Taxpayer_7,column_24,Taxpayer_7+column_24,False,type,83,type
Taxpayer_8,column_6,Taxpayer_8+column_6,False,code,232,code
Taxpayer_8,column_13,Taxpayer_8+column_13,False,city,220,None
Taxpayer_8,column_15,Taxpayer_8+column_15,False,name,72,None
Taxpayer_8,column_17,Taxpayer_8+column_17,False,name,45,organisation
Taxpayer_9,column_6,Taxpayer_9+column_6,False,code,232,code
Taxpayer_9,column_7,Taxpayer_9+column_7,False,description,236,description
Taxpayer_9,column_12,Taxpayer_9+column_12,False,code,99,None
Taxpayer_9,column_13,Taxpayer_9+column_13,False,city,220,None
Taxpayer_9,column_14,Taxpayer_9+column_14,False,country,97,country
Taxpayer_9,column_16,Taxpayer_9+column_16,False,gender,33,gender
TrainsUK1_2,column_5,TrainsUK1_2+column_5,False,code,143,None
TrainsUK1_2,column_7,TrainsUK1_2+column_7,False,operator,64,None
TrainsUK1_2,column_11,TrainsUK1_2+column_11,False,location,39,None
TrainsUK1_2,column_12,TrainsUK1_2+column_12,False,location,39,None
TrainsUK1_2,column_16,TrainsUK1_2+column_16,False,location,31,location
TrainsUK1_2,column_17,TrainsUK1_2+column_17,False,location,87,None
TrainsUK1_2,column_23,TrainsUK1_2+column_23,False,description,71,None
TrainsUK1_3,column_11,TrainsUK1_3+column_11,False,location,39,None
TrainsUK1_3,column_16,TrainsUK1_3+column_16,False,location,31,location
TrainsUK1_3,column_17,TrainsUK1_3+column_17,False,location,87,None
TrainsUK1_3,column_23,TrainsUK1_3+column_23,False,description,71,None
TrainsUK1_4,column_5,TrainsUK1_4+column_5,False,code,143,None
TrainsUK1_4,column_7,TrainsUK1_4+column_7,False,operator,64,None
TrainsUK1_4,column_8,TrainsUK1_4+column_8,False,operator,11,operator
TrainsUK1_4,column_11,TrainsUK1_4+column_11,False,location,39,None
TrainsUK1_4,column_12,TrainsUK1_4+column_12,False,location,39,None
TrainsUK1_4,column_17,TrainsUK1_4+column_17,False,location,87,None
TrainsUK1_4,column_23,TrainsUK1_4+column_23,False,description,71,None
TrainsUK2_1,column_2,TrainsUK2_1+column_2,False,year,155,None
TrainsUK2_1,column_7,TrainsUK2_1+column_7,False,city,39,None
TrainsUK2_1,column_10,TrainsUK2_1+column_10,False,city,39,None
TrainsUK2_1,column_17,TrainsUK2_1+column_17,False,description,88,None
TrainsUK2_2,column_7,TrainsUK2_2+column_7,False,city,39,None
TrainsUK2_2,column_16,TrainsUK2_2+column_16,False,code,78,None
TrainsUK2_2,column_17,TrainsUK2_2+column_17,False,description,88,None
Wins_1,column_182,Wins_1+column_182,False,weight,101,None
Wins_1,column_233,Wins_1+column_233,False,name,10,None
Wins_1,column_234,Wins_1+column_234,False,name,14,None
Wins_1,column_235,Wins_1+column_235,False,class,20,class
Wins_1,column_237,Wins_1+column_237,False,name,136,None
Wins_1,column_242,Wins_1+column_242,False,owner,26,owner
Wins_2,column_584,Wins_2+column_584,False,class,132,None
Wins_2,column_593,Wins_2+column_593,False,name,19,None
Wins_2,column_594,Wins_2+column_594,False,name,12,None
Wins_2,column_595,Wins_2+column_595,False,name,10,None
Wins_2,column_596,Wins_2+column_596,False,name,14,None
Wins_3,column_593,Wins_3+column_593,False,name,19,None
Wins_3,column_594,Wins_3+column_594,False,name,12,None
Wins_3,column_595,Wins_3+column_595,False,name,10,None
Wins_3,column_596,Wins_3+column_596,False,name,14,None
Wins_3,column_597,Wins_3+column_597,False,class,20,class
Wins_4,column_594,Wins_4+column_594,False,name,12,None
Wins_4,column_595,Wins_4+column_595,False,name,10,None
Wins_4,column_596,Wins_4+column_596,False,name,14,None
Wins_4,column_597,Wins_4+column_597,False,class,20,class
YaleLanguages_1,column_0,YaleLanguages_1+column_0,False,year,23,year
YaleLanguages_1,column_5,YaleLanguages_1+column_5,False,class,0,class
YaleLanguages_1,column_6,YaleLanguages_1+column_6,False,class,114,None
YaleLanguages_1,column_7,YaleLanguages_1+column_7,False,class,9,None
YaleLanguages_1,column_11,YaleLanguages_1+column_11,False,range,57,range
YaleLanguages_1,column_15,YaleLanguages_1+column_15,False,language,126,language
YaleLanguages_1,column_20,YaleLanguages_1+column_20,False,code,41,None
YaleLanguages_1,column_21,YaleLanguages_1+column_21,False,description,7,None
YaleLanguages_1,column_24,YaleLanguages_1+column_24,False,name,7,None
YaleLanguages_1,column_25,YaleLanguages_1+column_25,False,type,21,None
YaleLanguages_1,column_26,YaleLanguages_1+column_26,False,code,66,None
YaleLanguages_2,column_3,YaleLanguages_2+column_3,False,type,54,None
YaleLanguages_2,column_5,YaleLanguages_2+column_5,False,class,0,class
YaleLanguages_2,column_6,YaleLanguages_2+column_6,False,class,114,None
YaleLanguages_2,column_7,YaleLanguages_2+column_7,False,class,9,None
YaleLanguages_2,column_9,YaleLanguages_2+column_9,False,year,23,year
YaleLanguages_2,column_20,YaleLanguages_2+column_20,False,code,41,None
YaleLanguages_2,column_25,YaleLanguages_2+column_25,False,type,21,None
YaleLanguages_2,column_26,YaleLanguages_2+column_26,False,code,66,None
YaleLanguages_3,column_0,YaleLanguages_3+column_0,False,year,23,year
YaleLanguages_3,column_3,YaleLanguages_3+column_3,False,type,54,None
YaleLanguages_3,column_5,YaleLanguages_3+column_5,False,class,0,class
YaleLanguages_3,column_6,YaleLanguages_3+column_6,False,class,114,None
YaleLanguages_3,column_7,YaleLanguages_3+column_7,False,class,9,None
YaleLanguages_3,column_8,YaleLanguages_3+column_8,False,class,121,None
YaleLanguages_3,column_9,YaleLanguages_3+column_9,False,year,23,year
YaleLanguages_3,column_10,YaleLanguages_3+column_10,False,range,24,range
YaleLanguages_3,column_11,YaleLanguages_3+column_11,False,range,57,range
YaleLanguages_3,column_20,YaleLanguages_3+column_20,False,code,41,None
YaleLanguages_3,column_24,YaleLanguages_3+column_24,False,name,7,None
YaleLanguages_3,column_26,YaleLanguages_3+column_26,False,code,76,None
YaleLanguages_4,column_0,YaleLanguages_4+column_0,False,year,23,year
YaleLanguages_4,column_3,YaleLanguages_4+column_3,False,type,54,None
YaleLanguages_4,column_5,YaleLanguages_4+column_5,False,class,0,class
YaleLanguages_4,column_6,YaleLanguages_4+column_6,False,class,114,None
YaleLanguages_4,column_9,YaleLanguages_4+column_9,False,year,23,year
YaleLanguages_4,column_10,YaleLanguages_4+column_10,False,range,24,range
YaleLanguages_4,column_20,YaleLanguages_4+column_20,False,code,41,None
YaleLanguages_4,column_21,YaleLanguages_4+column_21,False,description,7,None
YaleLanguages_4,column_24,YaleLanguages_4+column_24,False,name,7,None
YaleLanguages_4,column_25,YaleLanguages_4+column_25,False,type,21,None
YaleLanguages_4,column_26,YaleLanguages_4+column_26,False,code,29,None
YaleLanguages_5,column_0,YaleLanguages_5+column_0,False,year,23,year
YaleLanguages_5,column_1,YaleLanguages_5+column_1,False,format,90,format
YaleLanguages_5,column_3,YaleLanguages_5+column_3,False,type,54,None
YaleLanguages_5,column_6,YaleLanguages_5+column_6,False,class,114,None
YaleLanguages_5,column_7,YaleLanguages_5+column_7,False,class,42,class
YaleLanguages_5,column_8,YaleLanguages_5+column_8,False,class,145,None
YaleLanguages_5,column_9,YaleLanguages_5+column_9,False,year,23,year
YaleLanguages_5,column_11,YaleLanguages_5+column_11,False,range,57,range
YaleLanguages_5,column_15,YaleLanguages_5+column_15,False,language,92,None
YaleLanguages_5,column_20,YaleLanguages_5+column_20,False,code,41,None
YaleLanguages_5,column_21,YaleLanguages_5+column_21,False,description,7,None
YaleLanguages_5,column_24,YaleLanguages_5+column_24,False,name,7,None
YaleLanguages_5,column_25,YaleLanguages_5+column_25,False,type,21,None
YaleLanguages_5,column_26,YaleLanguages_5+column_26,False,code,29,None
MLB_57,column_22,MLB_57+column_22,False,year,56,year
MLB_52,column_15,MLB_52+column_15,False,year,56,year
